County,Year,Indicator,Measure,Year,Jan-Mar,Apr-Jun,Jul-Sep,Oct-Dec,Annual
India River,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
India River,2016,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,5,<5,7,18
India River,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,7,16
India River,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
India River,2016,Florida Poison Information Network Calls Related to Opioids,Count,2016,9,5,15,8,37
India River,2016,Naloxone Administered,Count,2016,33,25,44,34,136
India River,2016,Naloxone Administered by EMS,Count,2016,20,15,31,18,84
India River,2016,Naloxone Administered Prior to EMS,Count,2016,0,2,3,0,5
India River,2016,Naloxone Administration Not Applicable/Not Recorded,Count,2016,13,8,10,16,47
Jefferson,2020,Opioid Overdose Deaths,Count,2020,1,0,0,0,1
Jefferson,2020,Drug Overdose Deaths,Count,2020,3,1,1,0,5
Jefferson,2020,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,3.7
Jefferson,2020,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,31.5
Jefferson,2020,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2020,2,2,1,,5
Jefferson,2020,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2020,11,8,5,,24
Jefferson,2020,All Drug Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,7
Jefferson,2020,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,7
Jefferson,2020,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,All Drug Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,9
Jefferson,2020,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,7
Jefferson,2020,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Jefferson,2020,Florida Poison Information Network Calls Related to Opioids,Count,2020,0,0,0,0,0
Jefferson,2020,Naloxone Administered,Count,2020,3,2,2,,7
Jefferson,2020,Naloxone Administered by EMS,Count,2020,3,2,2,,7
Jefferson,2020,Naloxone Administered Prior to EMS,Count,2020,0,0,0,,0
Jefferson,2020,Naloxone Administration Not Applicable/Not Recorded,Count,2020,0,0,0,,0
Manatee,2019,Opioid Overdose Deaths,Count,2019,38,26,21,23,108
Manatee,2019,Drug Overdose Deaths,Count,2019,42,30,31,27,130
Manatee,2019,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,33.6
Manatee,2019,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,39.7
Manatee,2019,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2019,184,157,198,214,753
Manatee,2019,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2019,347,323,381,418,1469
Manatee,2019,All Drug Non-fatal Overdose Emergency Department Visits,Count,2019,274,242,350,307,1173
Manatee,2019,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2019,236,203,303,261,1003
Manatee,2019,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2019,39,40,47,46,172
Manatee,2019,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,159,131,190,164,644
Manatee,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2019,155,123,185,160,623
Manatee,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2019,<5,8,5,<5,21
Manatee,2019,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,90,70,104,89,353
Manatee,2019,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,88,69,101,89,347
Manatee,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,6
Manatee,2019,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,12,9,16,17,54
Manatee,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,11,9,15,13,48
Manatee,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,6
Manatee,2019,All Drug Non-fatal Overdose Hospitalizations,Count,2019,121,98,108,133,460
Manatee,2019,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2019,76,72,78,79,305
Manatee,2019,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2019,46,26,32,54,158
Manatee,2019,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,37,34,34,36,141
Manatee,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,32,29,33,31,125
Manatee,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,5,5,<5,5,16
Manatee,2019,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,7,8,8,8,31
Manatee,2019,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,7,7,8,8,30
Manatee,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Manatee,2019,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,16,19,11,14,60
Manatee,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,16,18,10,12,56
Manatee,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Manatee,2019,Florida Poison Information Network Calls Related to Opioids,Count,2019,22,14,9,15,60
Manatee,2019,Naloxone Administered,Count,2019,246,231,267,291,1035
Manatee,2019,Naloxone Administered by EMS,Count,2019,169,170,174,212,725
Manatee,2019,Naloxone Administered Prior to EMS,Count,2019,77,61,93,79,310
Manatee,2019,Naloxone Administration Not Applicable/Not Recorded,Count,2019,0,0,0,0,0
Suwannee,2016,Opioid Overdose Deaths,Count,2016,0,2,0,1,3
Suwannee,2016,Drug Overdose Deaths,Count,2016,,2,,2,4
Suwannee,2016,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,7.1
Suwannee,2016,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,9.4
Suwannee,2016,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2016,11,8,9,6,34
Suwannee,2016,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2016,24,21,21,22,88
Suwannee,2016,All Drug Non-fatal Overdose Emergency Department Visits,Count,2016,22,14,28,22,86
Suwannee,2016,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2016,15,9,20,16,60
Suwannee,2016,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2016,8,5,8,6,27
Suwannee,2016,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,6,<5,<5,8,17
Suwannee,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2016,5,<5,<5,6,14
Suwannee,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,All Drug Non-fatal Overdose Hospitalizations,Count,2016,15,12,12,10,49
Suwannee,2016,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2016,10,9,8,6,33
Suwannee,2016,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2016,5,<5,<5,<5,16
Suwannee,2016,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,6,<5,<5,16
Suwannee,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,5,<5,<5,14
Suwannee,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,6
Suwannee,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,5
Suwannee,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Suwannee,2016,Florida Poison Information Network Calls Related to Opioids,Count,2016,1,2,1,1,5
Suwannee,2016,Naloxone Administered,Count,2016,30,29,24,19,102
Suwannee,2016,Naloxone Administered by EMS,Count,2016,26,25,22,17,90
Suwannee,2016,Naloxone Administered Prior to EMS,Count,2016,1,0,1,2,4
Suwannee,2016,Naloxone Administration Not Applicable/Not Recorded,Count,2016,3,4,1,0,8
Clay,2018,Opioid Overdose Deaths,Count,2018,9,12,7,16,44
Clay,2018,Drug Overdose Deaths,Count,2018,12,16,13,20,61
Clay,2018,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,22.5
Clay,2018,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,31.5
Clay,2018,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2018,10,10,3,0,23
Clay,2018,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2018,44,51,44,34,173
Clay,2018,All Drug Non-fatal Overdose Emergency Department Visits,Count,2018,111,101,107,101,420
Clay,2018,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2018,94,80,93,82,349
Clay,2018,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2018,18,22,14,19,73
Clay,2018,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,57,38,49,58,202
Clay,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2018,55,37,47,56,195
Clay,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2018,<5,<5,<5,<5,7
Clay,2018,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,36,18,24,31,109
Clay,2018,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,36,17,24,31,108
Clay,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Clay,2018,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,6,5,7,<5,21
Clay,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,5,5,6,<5,17
Clay,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Clay,2018,All Drug Non-fatal Overdose Hospitalizations,Count,2018,83,76,84,92,335
Clay,2018,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2018,49,46,53,58,206
Clay,2018,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2018,35,30,31,36,132
Clay,2018,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,26,18,23,27,94
Clay,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,21,14,19,21,75
Clay,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,5,<5,<5,6,19
Clay,2018,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,13
Clay,2018,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,13
Clay,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Clay,2018,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,10,13,13,18,54
Clay,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,9,12,10,16,47
Clay,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,7
Clay,2018,Florida Poison Information Network Calls Related to Opioids,Count,2018,9,8,7,12,36
Clay,2018,Naloxone Administered,Count,2018,14,19,18,3,54
Clay,2018,Naloxone Administered by EMS,Count,2018,12,18,17,2,49
Clay,2018,Naloxone Administered Prior to EMS,Count,2018,2,1,1,1,5
Clay,2018,Naloxone Administration Not Applicable/Not Recorded,Count,2018,0,0,0,0,0
Baker,2020,Opioid Overdose Deaths,Count,2020,1,2,0,2,5
Baker,2020,Drug Overdose Deaths,Count,2020,2,2,0,4,8
Baker,2020,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,19.2
Baker,2020,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,29.5
Baker,2020,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2020,3,9,6,,18
Baker,2020,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2020,7,14,12,,33
Baker,2020,All Drug Non-fatal Overdose Emergency Department Visits,Count,2020,14,19,15,14,62
Baker,2020,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2020,13,15,11,10,49
Baker,2020,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,13
Baker,2020,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,7,10,9,8,34
Baker,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2020,7,10,8,8,33
Baker,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,11
Baker,2020,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,11
Baker,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Baker,2020,All Drug Non-fatal Overdose Hospitalizations,Count,2020,8,10,<5,7,28
Baker,2020,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2020,8,8,<5,6,24
Baker,2020,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,6,5,<5,<5,15
Baker,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,6,5,<5,<5,15
Baker,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Baker,2020,Florida Poison Information Network Calls Related to Opioids,Count,2020,4,0,3,1,8
Baker,2020,Naloxone Administered,Count,2020,15,23,34,,72
Baker,2020,Naloxone Administered by EMS,Count,2020,14,22,29,,65
Baker,2020,Naloxone Administered Prior to EMS,Count,2020,1,1,5,,7
Baker,2020,Naloxone Administration Not Applicable/Not Recorded,Count,2020,0,0,0,,0
St. Lucie,2019,Opioid Overdose Deaths,Count,2019,8,11,15,13,47
St. Lucie,2019,Drug Overdose Deaths,Count,2019,11,12,17,18,58
St. Lucie,2019,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,17.5
St. Lucie,2019,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,21.0
St. Lucie,2019,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2019,16,0,0,18,34
St. Lucie,2019,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2019,150,115,127,152,544
St. Lucie,2019,All Drug Non-fatal Overdose Emergency Department Visits,Count,2019,123,102,116,156,497
St. Lucie,2019,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2019,100,87,92,122,401
St. Lucie,2019,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2019,23,15,24,35,97
St. Lucie,2019,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,36,31,38,60,165
St. Lucie,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2019,34,31,36,57,158
St. Lucie,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2019,<5,<5,<5,<5,7
St. Lucie,2019,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,20,13,20,28,81
St. Lucie,2019,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,19,13,20,28,80
St. Lucie,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
St. Lucie,2019,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,5,<5,12,19
St. Lucie,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,5,<5,11,18
St. Lucie,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
St. Lucie,2019,All Drug Non-fatal Overdose Hospitalizations,Count,2019,96,105,92,108,401
St. Lucie,2019,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2019,62,70,51,70,253
St. Lucie,2019,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2019,33,36,41,39,149
St. Lucie,2019,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,27,27,24,26,104
St. Lucie,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,21,23,19,22,85
St. Lucie,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,6,<5,5,5,20
St. Lucie,2019,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,6,<5,<5,<5,11
St. Lucie,2019,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,5,<5,<5,<5,9
St. Lucie,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
St. Lucie,2019,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,11,12,9,20,52
St. Lucie,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,10,8,8,18,44
St. Lucie,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,8
St. Lucie,2019,Florida Poison Information Network Calls Related to Opioids,Count,2019,14,5,12,14,45
St. Lucie,2019,Naloxone Administered,Count,2019,54,61,70,89,274
St. Lucie,2019,Naloxone Administered by EMS,Count,2019,49,57,66,85,257
St. Lucie,2019,Naloxone Administered Prior to EMS,Count,2019,5,4,4,4,17
St. Lucie,2019,Naloxone Administration Not Applicable/Not Recorded,Count,2019,0,0,0,0,0
Putnam,2019,Opioid Overdose Deaths,Count,2019,0,2,3,1,6
Putnam,2019,Drug Overdose Deaths,Count,2019,0,3,4,2,9
Putnam,2019,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,10.9
Putnam,2019,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,15.0
Putnam,2019,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2019,12,9,11,15,47
Putnam,2019,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2019,41,33,28,36,138
Putnam,2019,All Drug Non-fatal Overdose Emergency Department Visits,Count,2019,34,39,32,37,142
Putnam,2019,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2019,24,31,24,29,108
Putnam,2019,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2019,10,8,8,8,34
Putnam,2019,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,10,13,11,13,47
Putnam,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2019,9,12,10,12,43
Putnam,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2019,<5,<5,<5,<5,<5
Putnam,2019,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,11
Putnam,2019,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,11
Putnam,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Putnam,2019,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,5
Putnam,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,5
Putnam,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Putnam,2019,All Drug Non-fatal Overdose Hospitalizations,Count,2019,26,35,31,37,129
Putnam,2019,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2019,22,27,21,30,100
Putnam,2019,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2019,5,8,10,8,31
Putnam,2019,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,9,10,<5,9,32
Putnam,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,7,8,<5,9,28
Putnam,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Putnam,2019,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Putnam,2019,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
